seqnames	start	end	width	strand
NC_000001.11	17283039	17283039	1	*
NC_000001.11	17382046	17382046	1	*
NC_000001.11	17392121	17392121	1	*
NC_000001.11	17394041	17394041	1	*
NC_000001.11	18634302	18634302	1	*
NC_000001.11	18634383	18634383	1	*
NC_000001.11	18634437	18634437	1	*
NC_000001.11	18635222	18635222	1	*
NC_000001.11	18691909	18691909	1	*
NC_000001.11	18881699	18881699	1	*
NC_000001.11	18885475	18885475	1	*
NC_000001.11	18890029	18890029	1	*
NC_000001.11	19230930	19230930	1	*
NC_000001.11	19231399	19231399	1	*
NC_000001.11	19235151	19235151	1	*
NC_000001.11	19239975	19239975	1	*
NC_000001.11	19240422	19240422	1	*
NC_000001.11	19242428	19242428	1	*
NC_000001.11	19243991	19243991	1	*
NC_000001.11	19244921	19244921	1	*
NC_000001.11	19251508	19251508	1	*
NC_000001.11	20633561	20633561	1	*
NC_000001.11	20637956	20637956	1	*
NC_000001.11	20638073	20638073	1	*
NC_000001.11	20638104	20638104	1	*
NC_000001.11	20638119	20638119	1	*
NC_000001.11	20638120	20638120	1	*
NC_000001.11	20639952	20639952	1	*
NC_000001.11	20639990	20639990	1	*
NC_000001.11	20644526	20644526	1	*
NC_000001.11	20644639	20644639	1	*
NC_000001.11	20644651	20644651	1	*
NC_000001.11	20645640	20645640	1	*
NC_000001.11	20648577	20648577	1	*
NC_000001.11	20648994	20648994	1	*
NC_000001.11	20649054	20649054	1	*
NC_000001.11	20649109	20649109	1	*
NC_000001.11	20649217	20649217	1	*
NC_000001.11	20649232	20649232	1	*
NC_000001.11	20650446	20650446	1	*
NC_000001.11	20650545	20650545	1	*
NC_000001.11	20654614	20654614	1	*
NC_000001.11	20654660	20654660	1	*
NC_000001.11	21220008	21220008	1	*
NC_000001.11	21554082	21554082	1	*
NC_000001.11	21560625	21560625	1	*
NC_000001.11	21560651	21560651	1	*
NC_000001.11	21560652	21560652	1	*
NC_000001.11	21560658	21560658	1	*
NC_000001.11	21560662	21560662	1	*
NC_000001.11	21560674	21560674	1	*
NC_000001.11	21560683	21560683	1	*
NC_000001.11	21560694	21560694	1	*
NC_000001.11	21560716	21560716	1	*
NC_000001.11	21561103	21561103	1	*
NC_000001.11	21561118	21561118	1	*
NC_000001.11	21561126	21561126	1	*
NC_000001.11	21561126	21561126	1	*
NC_000001.11	21561127	21561127	1	*
NC_000001.11	21561127	21561127	1	*
NC_000001.11	21561129	21561129	1	*
NC_000001.11	21561130	21561130	1	*
NC_000001.11	21561138	21561138	1	*
NC_000001.11	21561141	21561141	1	*
NC_000001.11	21561142	21561142	1	*
NC_000001.11	21561162	21561162	1	*
NC_000001.11	21561177	21561177	1	*
NC_000001.11	21563109	21563109	1	*
NC_000001.11	21563111	21563111	1	*
NC_000001.11	21563115	21563115	1	*
NC_000001.11	21563130	21563130	1	*
NC_000001.11	21563135	21563135	1	*
NC_000001.11	21563143	21563143	1	*
NC_000001.11	21563146	21563146	1	*
NC_000001.11	21563152	21563152	1	*
NC_000001.11	21563158	21563158	1	*
NC_000001.11	21563180	21563180	1	*
NC_000001.11	21563194	21563194	1	*
NC_000001.11	21563207	21563207	1	*
NC_000001.11	21563218	21563218	1	*
NC_000001.11	21563219	21563219	1	*
NC_000001.11	21563225	21563225	1	*
NC_000001.11	21563234	21563234	1	*
NC_000001.11	21563271	21563271	1	*
NC_000001.11	21564052	21564052	1	*
NC_000001.11	21564053	21564053	1	*
NC_000001.11	21564065	21564065	1	*
NC_000001.11	21564068	21564068	1	*
NC_000001.11	21564076	21564076	1	*
NC_000001.11	21564080	21564080	1	*
NC_000001.11	21564094	21564094	1	*
NC_000001.11	21564100	21564100	1	*
NC_000001.11	21564101	21564101	1	*
NC_000001.11	21564102	21564102	1	*
NC_000001.11	21564103	21564103	1	*
NC_000001.11	21564110	21564110	1	*
NC_000001.11	21564118	21564118	1	*
NC_000001.11	21564119	21564119	1	*
NC_000001.11	21564139	21564139	1	*
NC_000001.11	21564143	21564143	1	*
NC_000001.11	21564188	21564188	1	*
NC_000001.11	21564217	21564217	1	*
NC_000001.11	21564217	21564217	1	*
NC_000001.11	21568110	21568110	1	*
NC_000001.11	21568112	21568112	1	*
NC_000001.11	21568113	21568113	1	*
NC_000001.11	21568114	21568114	1	*
NC_000001.11	21568116	21568116	1	*
NC_000001.11	21568122	21568122	1	*
NC_000001.11	21568123	21568123	1	*
NC_000001.11	21568125	21568125	1	*
NC_000001.11	21568136	21568136	1	*
NC_000001.11	21568162	21568162	1	*
NC_000001.11	21568193	21568193	1	*
NC_000001.11	21568201	21568201	1	*
NC_000001.11	21568246	21568246	1	*
NC_000001.11	21570321	21570321	1	*
NC_000001.11	21570326	21570326	1	*
NC_000001.11	21570327	21570327	1	*
NC_000001.11	21570327	21570327	1	*
NC_000001.11	21570336	21570336	1	*
NC_000001.11	21570367	21570367	1	*
NC_000001.11	21570375	21570375	1	*
NC_000001.11	21573673	21573673	1	*
NC_000001.11	21573676	21573676	1	*
NC_000001.11	21573683	21573683	1	*
NC_000001.11	21573693	21573693	1	*
NC_000001.11	21573698	21573698	1	*
NC_000001.11	21573733	21573733	1	*
NC_000001.11	21573754	21573754	1	*
NC_000001.11	21573778	21573778	1	*
NC_000001.11	21573781	21573781	1	*
NC_000001.11	21573782	21573782	1	*
NC_000001.11	21573796	21573796	1	*
NC_000001.11	21573799	21573799	1	*
NC_000001.11	21573800	21573800	1	*
NC_000001.11	21573801	21573801	1	*
NC_000001.11	21573801	21573801	1	*
NC_000001.11	21575736	21575736	1	*
NC_000001.11	21575745	21575745	1	*
NC_000001.11	21575757	21575757	1	*
NC_000001.11	21575774	21575774	1	*
NC_000001.11	21575777	21575777	1	*
NC_000001.11	21575812	21575812	1	*
NC_000001.11	21575855	21575855	1	*
NC_000001.11	21575865	21575865	1	*
NC_000001.11	21575867	21575867	1	*
NC_000001.11	21575868	21575868	1	*
NC_000001.11	21575877	21575877	1	*
NC_000001.11	21575879	21575879	1	*
NC_000001.11	21575897	21575897	1	*
NC_000001.11	21575901	21575901	1	*
NC_000001.11	21575906	21575906	1	*
NC_000001.11	21575907	21575907	1	*
NC_000001.11	21575918	21575918	1	*
NC_000001.11	21576520	21576520	1	*
NC_000001.11	21576563	21576563	1	*
NC_000001.11	21576572	21576572	1	*
NC_000001.11	21576582	21576582	1	*
NC_000001.11	21576590	21576590	1	*
NC_000001.11	21576600	21576600	1	*
NC_000001.11	21576608	21576608	1	*
NC_000001.11	21576609	21576609	1	*
NC_000001.11	21576614	21576614	1	*
NC_000001.11	21576615	21576615	1	*
NC_000001.11	21576615	21576615	1	*
NC_000001.11	21576617	21576617	1	*
NC_000001.11	21577401	21577401	1	*
NC_000001.11	21577406	21577406	1	*
NC_000001.11	21577421	21577421	1	*
NC_000001.11	21577427	21577427	1	*
NC_000001.11	21577436	21577436	1	*
NC_000001.11	21577437	21577437	1	*
NC_000001.11	21577439	21577439	1	*
NC_000001.11	21577448	21577448	1	*
NC_000001.11	21577448	21577448	1	*
NC_000001.11	21577475	21577475	1	*
NC_000001.11	21577476	21577476	1	*
NC_000001.11	21577490	21577490	1	*
NC_000001.11	21577499	21577499	1	*
NC_000001.11	21577499	21577499	1	*
NC_000001.11	21577500	21577500	1	*
NC_000001.11	21577517	21577517	1	*
NC_000001.11	21577533	21577533	1	*
NC_000001.11	21577538	21577538	1	*
NC_000001.11	21577544	21577544	1	*
NC_000001.11	21577552	21577552	1	*
NC_000001.11	21729788	21729788	1	*
NC_000001.11	21823721	21823721	1	*
NC_000001.11	21833551	21833551	1	*
NC_000001.11	21846104	21846104	1	*
NC_000001.11	21846108	21846108	1	*
NC_000001.11	21850359	21850359	1	*
NC_000001.11	21850362	21850362	1	*
NC_000001.11	21851790	21851790	1	*
NC_000001.11	21852695	21852695	1	*
NC_000001.11	21864874	21864874	1	*
NC_000001.11	21872655	21872655	1	*
NC_000001.11	21875663	21875663	1	*
NC_000001.11	22078546	22078546	1	*
NC_000001.11	22086451	22086451	1	*
NC_000001.11	22086456	22086456	1	*
NC_000001.11	22086463	22086463	1	*
NC_000001.11	22086507	22086507	1	*
NC_000001.11	22091452	22091452	1	*
NC_000001.11	22091497	22091497	1	*
NC_000001.11	22120234	22120234	1	*
NC_000001.11	22120459	22120459	1	*
NC_000001.11	22121549	22121549	1	*
NC_000001.11	22129682	22129682	1	*
NC_000001.11	22142888	22142888	1	*
NC_000001.11	22637695	22637695	1	*
NC_000001.11	22639291	22639291	1	*
NC_000001.11	22639317	22639317	1	*
NC_000001.11	22644123	22644123	1	*
NC_000001.11	22647250	22647250	1	*
NC_000001.11	22659644	22659644	1	*
NC_000001.11	22907980	22907980	1	*
NC_000001.11	22908049	22908049	1	*
NC_000001.11	23030468	23030468	1	*
NC_000001.11	23055089	23055089	1	*
NC_000001.11	23068566	23068566	1	*
NC_000001.11	23077232	23077232	1	*
NC_000001.11	23079106	23079106	1	*
NC_000001.11	23082274	23082274	1	*
NC_000001.11	23310602	23310602	1	*
NC_000001.11	23691831	23691831	1	*
NC_000001.11	23692723	23692723	1	*
NC_000001.11	23692726	23692726	1	*
NC_000001.11	23692738	23692738	1	*
NC_000001.11	23693805	23693805	1	*
NC_000001.11	23693806	23693806	1	*
NC_000001.11	23693806	23693806	1	*
NC_000001.11	23693872	23693872	1	*
NC_000001.11	23694723	23694723	1	*
NC_000001.11	23696342	23696342	1	*
NC_000001.11	23796202	23796202	1	*
NC_000001.11	23796587	23796587	1	*
NC_000001.11	23796711	23796711	1	*
NC_000001.11	23796777	23796777	1	*
NC_000001.11	23796930	23796930	1	*
NC_000001.11	23797142	23797142	1	*
NC_000001.11	23797718	23797718	1	*
NC_000001.11	23797774	23797774	1	*
NC_000001.11	23798188	23798188	1	*
NC_000001.11	23798199	23798199	1	*
NC_000001.11	23799005	23799005	1	*
NC_000001.11	23799006	23799006	1	*
NC_000001.11	23799007	23799007	1	*
NC_000001.11	23804399	23804399	1	*
NC_000001.11	23804413	23804413	1	*
NC_000001.11	23804441	23804441	1	*
NC_000001.11	23808187	23808187	1	*
NC_000001.11	23808283	23808283	1	*
NC_000001.11	23808324	23808324	1	*
NC_000001.11	23810769	23810769	1	*
NC_000001.11	23810776	23810776	1	*
NC_000001.11	23810796	23810796	1	*
NC_000001.11	23810798	23810798	1	*
NC_000001.11	23816737	23816737	1	*
NC_000001.11	23816772	23816772	1	*
NC_000001.11	23817475	23817475	1	*
NC_000001.11	23817478	23817478	1	*
NC_000001.11	23817486	23817486	1	*
NC_000001.11	23820510	23820510	1	*
NC_000001.11	23820521	23820521	1	*
NC_000001.11	23820532	23820532	1	*
NC_000001.11	23820533	23820533	1	*
NC_000001.11	23820545	23820545	1	*
NC_000001.11	23820545	23820545	1	*
NC_000001.11	23820583	23820583	1	*
NC_000001.11	23825385	23825385	1	*
NC_000001.11	23845837	23845837	1	*
NC_000001.11	23846072	23846072	1	*
NC_000001.11	23846118	23846118	1	*
NC_000001.11	23846128	23846128	1	*
NC_000001.11	23848649	23848649	1	*
NC_000001.11	23848671	23848671	1	*
NC_000001.11	23848684	23848684	1	*
NC_000001.11	23848727	23848727	1	*
NC_000001.11	23848752	23848752	1	*
NC_000001.11	23848755	23848755	1	*
NC_000001.11	23848814	23848814	1	*
NC_000001.11	23854359	23854359	1	*
NC_000001.11	23854359	23854359	1	*
NC_000001.11	23854377	23854377	1	*
NC_000001.11	23854539	23854539	1	*
NC_000001.11	23859797	23859797	1	*
NC_000001.11	23859867	23859867	1	*
NC_000001.11	23859868	23859868	1	*
NC_000001.11	23863129	23863129	1	*
NC_000001.11	23863148	23863148	1	*
NC_000001.11	23863232	23863232	1	*
NC_000001.11	23863233	23863233	1	*
NC_000001.11	23863239	23863239	1	*
NC_000001.11	23863245	23863245	1	*
NC_000001.11	23865551	23865551	1	*
NC_000001.11	23865556	23865556	1	*
NC_000001.11	23865622	23865622	1	*
NC_000001.11	23867996	23867996	1	*
NC_000001.11	23868025	23868025	1	*
NC_000001.11	23868043	23868043	1	*
NC_000001.11	23868072	23868072	1	*
NC_000001.11	23868093	23868093	1	*
NC_000001.11	23868096	23868096	1	*
NC_000001.11	23868207	23868207	1	*
NC_000001.11	23868264	23868264	1	*
NC_000001.11	24337790	24337790	1	*
NC_000001.11	24338044	24338044	1	*
NC_000001.11	24338050	24338050	1	*
NC_000001.11	24342238	24342238	1	*
NC_000001.11	24342239	24342239	1	*
NC_000001.11	24343026	24343026	1	*
NC_000001.11	24343026	24343026	1	*
NC_000001.11	25391993	25391993	1	*
NC_000001.11	25543715	25543715	1	*
NC_000001.11	25543748	25543748	1	*
NC_000001.11	25543756	25543756	1	*
NC_000001.11	25543763	25543763	1	*
NC_000001.11	25543764	25543764	1	*
NC_000001.11	25553920	25553920	1	*
NC_000001.11	25553921	25553921	1	*
NC_000001.11	25553937	25553937	1	*
NC_000001.11	25553938	25553938	1	*
NC_000001.11	25554011	25554011	1	*
NC_000001.11	25554973	25554973	1	*
NC_000001.11	25557208	25557208	1	*
NC_000001.11	25557214	25557214	1	*
NC_000001.11	25562643	25562643	1	*
NC_000001.11	25562671	25562671	1	*
NC_000001.11	25562700	25562700	1	*
NC_000001.11	25563096	25563096	1	*
NC_000001.11	25563693	25563693	1	*
NC_000001.11	25800231	25800231	1	*
NC_000001.11	25800231	25800231	1	*
NC_000001.11	25800232	25800232	1	*
NC_000001.11	25800232	25800232	1	*
NC_000001.11	25800232	25800232	1	*
NC_000001.11	25800390	25800390	1	*
NC_000001.11	25800396	25800396	1	*
NC_000001.11	25801162	25801162	1	*
NC_000001.11	25805141	25805141	1	*
NC_000001.11	25805145	25805145	1	*
NC_000001.11	25805219	25805219	1	*
NC_000001.11	25808607	25808607	1	*
NC_000001.11	25808614	25808614	1	*
NC_000001.11	25808707	25808707	1	*
NC_000001.11	25809080	25809080	1	*
NC_000001.11	25809095	25809095	1	*
NC_000001.11	25809096	25809096	1	*
NC_000001.11	25809133	25809133	1	*
NC_000001.11	25809150	25809150	1	*
NC_000001.11	25809152	25809152	1	*
NC_000001.11	25809688	25809688	1	*
NC_000001.11	25809731	25809731	1	*
NC_000001.11	25809753	25809753	1	*
NC_000001.11	25809821	25809821	1	*
NC_000001.11	25811533	25811533	1	*
NC_000001.11	25811694	25811694	1	*
NC_000001.11	25811778	25811778	1	*
NC_000001.11	25811787	25811787	1	*
NC_000001.11	25811820	25811820	1	*
NC_000001.11	25812674	25812674	1	*
NC_000001.11	25812686	25812686	1	*
NC_000001.11	25812720	25812720	1	*
NC_000001.11	25812764	25812764	1	*
NC_000001.11	25812780	25812780	1	*
NC_000001.11	25812789	25812789	1	*
NC_000001.11	25812790	25812790	1	*
NC_000001.11	25812793	25812793	1	*
NC_000001.11	25813889	25813889	1	*
NC_000001.11	25813890	25813890	1	*
NC_000001.11	25813898	25813898	1	*
NC_000001.11	25813899	25813899	1	*
NC_000001.11	25813962	25813962	1	*
NC_000001.11	25816825	25816825	1	*
NC_000001.11	26045009	26045009	1	*
NC_000001.11	26045107	26045107	1	*
NC_000001.11	26057226	26057226	1	*
NC_000001.11	26432980	26432980	1	*
NC_000001.11	26438208	26438208	1	*
NC_000001.11	26438213	26438213	1	*
NC_000001.11	26438213	26438213	1	*
NC_000001.11	26438214	26438214	1	*
NC_000001.11	26438217	26438217	1	*
NC_000001.11	26438228	26438228	1	*
NC_000001.11	26442742	26442742	1	*
NC_000001.11	26447631	26447631	1	*
NC_000001.11	26457862	26457862	1	*
NC_000001.11	26457880	26457880	1	*
NC_000001.11	26460077	26460077	1	*
NC_000001.11	26460093	26460093	1	*
NC_000001.11	26696569	26696569	1	*
NC_000001.11	26696578	26696578	1	*
NC_000001.11	26696914	26696914	1	*
NC_000001.11	26697205	26697205	1	*
NC_000001.11	26697364	26697364	1	*
NC_000001.11	26729723	26729723	1	*
NC_000001.11	26729861	26729861	1	*
NC_000001.11	26731308	26731308	1	*
NC_000001.11	26731386	26731386	1	*
NC_000001.11	26731403	26731403	1	*
NC_000001.11	26731443	26731443	1	*
NC_000001.11	26732685	26732685	1	*
NC_000001.11	26732722	26732722	1	*
NC_000001.11	26760943	26760943	1	*
NC_000001.11	26761057	26761057	1	*
NC_000001.11	26762172	26762172	1	*
NC_000001.11	26762223	26762223	1	*
NC_000001.11	26762987	26762987	1	*
NC_000001.11	26763185	26763185	1	*
NC_000001.11	26763236	26763236	1	*
NC_000001.11	26766246	26766246	1	*
NC_000001.11	26766456	26766456	1	*
NC_000001.11	26767834	26767834	1	*
NC_000001.11	26767859	26767859	1	*
NC_000001.11	26767862	26767862	1	*
NC_000001.11	26767868	26767868	1	*
NC_000001.11	26767997	26767997	1	*
NC_000001.11	26771150	26771150	1	*
NC_000001.11	26771207	26771207	1	*
NC_000001.11	26772951	26772951	1	*
NC_000001.11	26773701	26773701	1	*
NC_000001.11	26773716	26773716	1	*
NC_000001.11	26773869	26773869	1	*
NC_000001.11	26773884	26773884	1	*
NC_000001.11	26774485	26774485	1	*
NC_000001.11	26774599	26774599	1	*
NC_000001.11	26774662	26774662	1	*
NC_000001.11	26774809	26774809	1	*
NC_000001.11	26775118	26775118	1	*
NC_000001.11	26775641	26775641	1	*
NC_000001.11	26779062	26779062	1	*
NC_000001.11	26779429	26779429	1	*
NC_000001.11	26779464	26779464	1	*
NC_000001.11	26779817	26779817	1	*
NC_000001.11	26779863	26779863	1	*
NC_000001.11	26780042	26780042	1	*
NC_000001.11	26780523	26780523	1	*
NC_000001.11	26794501	26794501	1	*
NC_000001.11	26794641	26794641	1	*
NC_000001.11	26794800	26794800	1	*
NC_000001.11	26795056	26795056	1	*
NC_000001.11	26795056	26795056	1	*
NC_000001.11	26795188	26795188	1	*
NC_000001.11	26913841	26913841	1	*
NC_000001.11	26951628	26951628	1	*
NC_000001.11	27330739	27330739	1	*
NC_000001.11	27333980	27333980	1	*
NC_000001.11	27334283	27334283	1	*
NC_000001.11	27548104	27548104	1	*
NC_000001.11	27548127	27548127	1	*
NC_000001.11	27548302	27548302	1	*
NC_000001.11	27548343	27548343	1	*
NC_000001.11	27548460	27548460	1	*
NC_000001.11	27548493	27548493	1	*
NC_000001.11	27548619	27548619	1	*
NC_000001.11	27548650	27548650	1	*
NC_000001.11	27548740	27548740	1	*
NC_000001.11	27548912	27548912	1	*
NC_000001.11	27549148	27549148	1	*
NC_000001.11	27549184	27549184	1	*
NC_000001.11	27549208	27549208	1	*
NC_000001.11	27549343	27549343	1	*
NC_000001.11	27549472	27549472	1	*
NC_000001.11	27549643	27549643	1	*
NC_000001.11	27549751	27549751	1	*
NC_000001.11	27549928	27549928	1	*
NC_000001.11	27550054	27550054	1	*
NC_000001.11	27550174	27550174	1	*
NC_000001.11	27550202	27550202	1	*
NC_000001.11	27550357	27550357	1	*
NC_000001.11	27550597	27550597	1	*
NC_000001.11	27551122	27551122	1	*
NC_000001.11	27551137	27551137	1	*
NC_000001.11	27551332	27551332	1	*
NC_000001.11	28532239	28532239	1	*
NC_000001.11	28535990	28535990	1	*
NC_000001.11	28993490	28993490	1	*
NC_000001.11	28993490	28993490	1	*
NC_000001.11	29018311	29018311	1	*
NC_000001.11	29035871	29035871	1	*
NC_000001.11	29053127	29053127	1	*
NC_000001.11	29065117	29065117	1	*
NC_000001.11	29195995	29195995	1	*
NC_000001.11	29196234	29196234	1	*
NC_000001.11	29196235	29196235	1	*
NC_000001.11	29202004	29202004	1	*
NC_000001.11	30933339	30933339	1	*
NC_000001.11	30942090	30942090	1	*
NC_000001.11	32274746	32274746	1	*
NC_000001.11	32274991	32274991	1	*
NC_000001.11	32279728	32279728	1	*
NC_000001.11	32280084	32280084	1	*
NC_000001.11	32280201	32280201	1	*
NC_000001.11	32285579	32285579	1	*
NC_000001.11	32775995	32775995	1	*
NC_000001.11	32786954	32786954	1	*
NC_000001.11	32791208	32791208	1	*
NC_000001.11	32797768	32797768	1	*
NC_000001.11	32797768	32797768	1	*
NC_000001.11	32806493	32806493	1	*
NC_000001.11	32810994	32810994	1	*
NC_000001.11	32889110	32889110	1	*
NC_000001.11	32889123	32889123	1	*
NC_000001.11	33013204	33013204	1	*
NC_000001.11	33013356	33013356	1	*
NC_000001.11	33014521	33014521	1	*
NC_000001.11	33014526	33014526	1	*
NC_000001.11	33021383	33021383	1	*
NC_000001.11	33021462	33021462	1	*
NC_000001.11	33021588	33021588	1	*
NC_000001.11	33021616	33021616	1	*
NC_000001.11	33036804	33036804	1	*
NC_000001.11	33036826	33036826	1	*
NC_000001.11	33036828	33036828	1	*
NC_000001.11	34761289	34761289	1	*
NC_000001.11	34761507	34761507	1	*
NC_000001.11	34761665	34761665	1	*
NC_000001.11	34761820	34761820	1	*
NC_000001.11	34784770	34784770	1	*
NC_000001.11	34784796	34784796	1	*
NC_000001.11	34784797	34784797	1	*
NC_000001.11	34784863	34784863	1	*
NC_000001.11	34784887	34784887	1	*
NC_000001.11	34785018	34785018	1	*
NC_000001.11	35563249	35563249	1	*
NC_000001.11	35563308	35563308	1	*
NC_000001.11	35565428	35565428	1	*
NC_000001.11	35893730	35893730	1	*
NC_000001.11	35893756	35893756	1	*
NC_000001.11	36089004	36089004	1	*
NC_000001.11	36091267	36091267	1	*
NC_000001.11	36092033	36092033	1	*
NC_000001.11	36092446	36092446	1	*
NC_000001.11	36093294	36093294	1	*
NC_000001.11	36093298	36093298	1	*
NC_000001.11	36098318	36098318	1	*
NC_000001.11	36098332	36098332	1	*
NC_000001.11	36467597	36467597	1	*
NC_000001.11	36467833	36467833	1	*
NC_000001.11	36468158	36468158	1	*
NC_000001.11	36469207	36469207	1	*
NC_000001.11	36469738	36469738	1	*
NC_000001.11	36469808	36469808	1	*
NC_000001.11	36471613	36471613	1	*
NC_000001.11	36471647	36471647	1	*
NC_000001.11	36471647	36471647	1	*
NC_000001.11	36472313	36472313	1	*
NC_000001.11	36472515	36472515	1	*
NC_000001.11	36472524	36472524	1	*
NC_000001.11	36472591	36472591	1	*
NC_000001.11	36475398	36475398	1	*
NC_000001.11	36475549	36475549	1	*
NC_000001.11	36475660	36475660	1	*
NC_000001.11	36479465	36479465	1	*
NC_000001.11	37616483	37616483	1	*
NC_000001.11	37804407	37804407	1	*
NC_000001.11	37807930	37807930	1	*
NC_000001.11	38856967	38856967	1	*
NC_000001.11	38857051	38857051	1	*
NC_000001.11	38859423	38859423	1	*
NC_000001.11	39360813	39360813	1	*
NC_000001.11	39451086	39451086	1	*
NC_000001.11	39463640	39463640	1	*
NC_000001.11	39468720	39468720	1	*
NC_000001.11	39468726	39468726	1	*
NC_000001.11	39468727	39468727	1	*
NC_000001.11	39847247	39847247	1	*
NC_000001.11	39847258	39847258	1	*
NC_000001.11	39847259	39847259	1	*
NC_000001.11	39850254	39850254	1	*
NC_000001.11	39852843	39852843	1	*
NC_000001.11	39883470	39883470	1	*
NC_000001.11	39965333	39965333	1	*
NC_000001.11	39965550	39965550	1	*
NC_000001.11	39967632	39967632	1	*
NC_000001.11	39967913	39967913	1	*
NC_000001.11	40074111	40074111	1	*
NC_000001.11	40076840	40076840	1	*
NC_000001.11	40076841	40076841	1	*
NC_000001.11	40076841	40076841	1	*
NC_000001.11	40076865	40076865	1	*
NC_000001.11	40076899	40076899	1	*
NC_000001.11	40076901	40076901	1	*
NC_000001.11	40076907	40076907	1	*
NC_000001.11	40076912	40076912	1	*
NC_000001.11	40076914	40076914	1	*
NC_000001.11	40076915	40076915	1	*
NC_000001.11	40078564	40078564	1	*
NC_000001.11	40078573	40078573	1	*
NC_000001.11	40078621	40078621	1	*
NC_000001.11	40078630	40078630	1	*
NC_000001.11	40078649	40078649	1	*
NC_000001.11	40078659	40078659	1	*
NC_000001.11	40078660	40078660	1	*
NC_000001.11	40078660	40078660	1	*
NC_000001.11	40080474	40080474	1	*
NC_000001.11	40080483	40080483	1	*
NC_000001.11	40080483	40080483	1	*
NC_000001.11	40080483	40080483	1	*
NC_000001.11	40089417	40089417	1	*
NC_000001.11	40089417	40089417	1	*
